source,domain,time_period,variable,path
BRAN2020,ocean,annual,['mld'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_mld_ann_2006.nc
BRAN2020,ocean,annual,['mld'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_mld_ann_2007.nc
BRAN2020,ocean,annual,['mld'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_mld_ann_2008.nc
BRAN2020,ocean,annual,['mld'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_mld_ann_2009.nc
BRAN2020,ocean,annual,['mld'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_mld_ann_2010.nc
BRAN2020,ocean,annual,['mld'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_mld_ann_2011.nc
BRAN2020,ocean,annual,['mld'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_mld_ann_2012.nc
BRAN2020,ocean,annual,['mld'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_mld_ann_2013.nc
BRAN2020,ocean,annual,['mld'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_mld_ann_2014.nc
BRAN2020,ocean,annual,['mld'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_mld_ann_2015.nc
BRAN2020,ocean,annual,['mld'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_mld_ann_2016.nc
BRAN2020,ocean,annual,['mld'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_mld_ann_2017.nc
BRAN2020,ocean,annual,['mld'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_mld_ann_2018.nc
BRAN2020,ocean,annual,['mld'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_mld_ann_2019.nc
BRAN2020,ocean,annual,['mld'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_mld_ann_2020.nc
BRAN2020,ocean,annual,['mld'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_mld_ann_2021.nc
BRAN2020,ocean,annual,['mld'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_mld_ann_2022.nc
BRAN2020,ocean,annual,['salt'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_salt_ann_1993.nc
BRAN2020,ocean,annual,['salt'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_salt_ann_1994.nc
BRAN2020,ocean,annual,['salt'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_salt_ann_1995.nc
BRAN2020,ocean,annual,['salt'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_salt_ann_1996.nc
BRAN2020,ocean,annual,['salt'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_salt_ann_1997.nc
BRAN2020,ocean,annual,['salt'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_salt_ann_1998.nc
BRAN2020,ocean,annual,['salt'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_salt_ann_1999.nc
BRAN2020,ocean,annual,['salt'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_salt_ann_2000.nc
BRAN2020,ocean,annual,['salt'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_salt_ann_2001.nc
BRAN2020,ocean,annual,['salt'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_salt_ann_2002.nc
BRAN2020,ocean,annual,['salt'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_salt_ann_2003.nc
BRAN2020,ocean,annual,['salt'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_salt_ann_2004.nc
BRAN2020,ocean,annual,['salt'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_salt_ann_2005.nc
BRAN2020,ocean,annual,['salt'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_salt_ann_2006.nc
BRAN2020,ocean,annual,['salt'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_salt_ann_2007.nc
BRAN2020,ocean,annual,['salt'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_salt_ann_2008.nc
BRAN2020,ocean,annual,['salt'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_salt_ann_2009.nc
BRAN2020,ocean,annual,['salt'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_salt_ann_2010.nc
BRAN2020,ocean,annual,['salt'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_salt_ann_2011.nc
BRAN2020,ocean,annual,['salt'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_salt_ann_2012.nc
BRAN2020,ocean,annual,['salt'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_salt_ann_2013.nc
BRAN2020,ocean,annual,['salt'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_salt_ann_2014.nc
BRAN2020,ocean,annual,['salt'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_salt_ann_2015.nc
BRAN2020,ocean,annual,['salt'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_salt_ann_2016.nc
BRAN2020,ocean,annual,['salt'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_salt_ann_2017.nc
BRAN2020,ocean,annual,['salt'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_salt_ann_2018.nc
BRAN2020,ocean,annual,['salt'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_salt_ann_2019.nc
BRAN2020,ocean,annual,['salt'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_salt_ann_2020.nc
BRAN2020,ocean,annual,['salt'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_salt_ann_2021.nc
BRAN2020,ocean,annual,['salt'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_salt_ann_2022.nc
BRAN2020,ocean,annual,['temp'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_temp_ann_1993.nc
BRAN2020,ocean,annual,['temp'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_temp_ann_1994.nc
BRAN2020,ocean,annual,['temp'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_temp_ann_1995.nc
BRAN2020,ocean,annual,['temp'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_temp_ann_1996.nc
BRAN2020,ocean,annual,['temp'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_temp_ann_1997.nc
BRAN2020,ocean,annual,['temp'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_temp_ann_1998.nc
BRAN2020,ocean,annual,['temp'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_temp_ann_1999.nc
BRAN2020,ocean,annual,['temp'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_temp_ann_2000.nc
BRAN2020,ocean,annual,['temp'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_temp_ann_2001.nc
BRAN2020,ocean,annual,['temp'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_temp_ann_2002.nc
BRAN2020,ocean,annual,['temp'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_temp_ann_2003.nc
BRAN2020,ocean,annual,['temp'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_temp_ann_2004.nc
BRAN2020,ocean,annual,['temp'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_temp_ann_2005.nc
BRAN2020,ocean,annual,['temp'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_temp_ann_2006.nc
BRAN2020,ocean,annual,['temp'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_temp_ann_2007.nc
BRAN2020,ocean,annual,['temp'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_temp_ann_2008.nc
BRAN2020,ocean,annual,['temp'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_temp_ann_2009.nc
BRAN2020,ocean,annual,['temp'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_temp_ann_2010.nc
BRAN2020,ocean,annual,['temp'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_temp_ann_2011.nc
BRAN2020,ocean,annual,['temp'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_temp_ann_2012.nc
BRAN2020,ocean,annual,['temp'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_temp_ann_2013.nc
BRAN2020,ocean,annual,['temp'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_temp_ann_2014.nc
BRAN2020,ocean,annual,['temp'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_temp_ann_2015.nc
BRAN2020,ocean,annual,['temp'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_temp_ann_2016.nc
BRAN2020,ocean,annual,['temp'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_temp_ann_2017.nc
BRAN2020,ocean,annual,['temp'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_temp_ann_2018.nc
BRAN2020,ocean,annual,['temp'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_temp_ann_2019.nc
BRAN2020,ocean,annual,['temp'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_temp_ann_2020.nc
BRAN2020,ocean,annual,['temp'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_temp_ann_2021.nc
BRAN2020,ocean,annual,['temp'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_temp_ann_2022.nc
BRAN2020,ocean,annual,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_tx_trans_int_z_ann_1993.nc
BRAN2020,ocean,annual,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_tx_trans_int_z_ann_1994.nc
BRAN2020,ocean,annual,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_tx_trans_int_z_ann_1995.nc
BRAN2020,ocean,annual,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_tx_trans_int_z_ann_1996.nc
BRAN2020,ocean,annual,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_tx_trans_int_z_ann_1997.nc
BRAN2020,ocean,annual,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_tx_trans_int_z_ann_1998.nc
BRAN2020,ocean,annual,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_tx_trans_int_z_ann_1999.nc
BRAN2020,ocean,annual,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_tx_trans_int_z_ann_2000.nc
BRAN2020,ocean,annual,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_tx_trans_int_z_ann_2001.nc
BRAN2020,ocean,annual,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_tx_trans_int_z_ann_2002.nc
BRAN2020,ocean,annual,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_tx_trans_int_z_ann_2003.nc
BRAN2020,ocean,annual,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_tx_trans_int_z_ann_2004.nc
BRAN2020,ocean,annual,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_tx_trans_int_z_ann_2005.nc
BRAN2020,ocean,annual,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_tx_trans_int_z_ann_2006.nc
BRAN2020,ocean,annual,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_tx_trans_int_z_ann_2007.nc
BRAN2020,ocean,annual,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_tx_trans_int_z_ann_2008.nc
BRAN2020,ocean,annual,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_tx_trans_int_z_ann_2009.nc
BRAN2020,ocean,annual,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_tx_trans_int_z_ann_2010.nc
BRAN2020,ocean,annual,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_tx_trans_int_z_ann_2011.nc
BRAN2020,ocean,annual,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_tx_trans_int_z_ann_2012.nc
BRAN2020,ocean,annual,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_tx_trans_int_z_ann_2013.nc
BRAN2020,ocean,annual,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_tx_trans_int_z_ann_2014.nc
BRAN2020,ocean,annual,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_tx_trans_int_z_ann_2015.nc
BRAN2020,ocean,annual,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_tx_trans_int_z_ann_2016.nc
BRAN2020,ocean,annual,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_tx_trans_int_z_ann_2017.nc
BRAN2020,ocean,annual,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_tx_trans_int_z_ann_2018.nc
BRAN2020,ocean,annual,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_tx_trans_int_z_ann_2019.nc
BRAN2020,ocean,annual,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_tx_trans_int_z_ann_2020.nc
BRAN2020,ocean,annual,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_tx_trans_int_z_ann_2021.nc
BRAN2020,ocean,annual,['tx_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_tx_trans_int_z_ann_2022.nc
BRAN2020,ocean,annual,['ty_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_ty_trans_int_z_ann_1993.nc
BRAN2020,ocean,annual,['ty_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_ty_trans_int_z_ann_1994.nc
BRAN2020,ocean,annual,['ty_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_ty_trans_int_z_ann_1995.nc
BRAN2020,ocean,annual,['ty_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_ty_trans_int_z_ann_1996.nc
BRAN2020,ocean,annual,['ty_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_ty_trans_int_z_ann_1997.nc
BRAN2020,ocean,annual,['ty_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_ty_trans_int_z_ann_1998.nc
BRAN2020,ocean,annual,['ty_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_ty_trans_int_z_ann_1999.nc
BRAN2020,ocean,annual,['ty_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_ty_trans_int_z_ann_2000.nc
BRAN2020,ocean,annual,['ty_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_ty_trans_int_z_ann_2001.nc
BRAN2020,ocean,annual,['ty_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_ty_trans_int_z_ann_2002.nc
BRAN2020,ocean,annual,['ty_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_ty_trans_int_z_ann_2003.nc
BRAN2020,ocean,annual,['ty_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_ty_trans_int_z_ann_2004.nc
BRAN2020,ocean,annual,['ty_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_ty_trans_int_z_ann_2005.nc
BRAN2020,ocean,annual,['ty_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_ty_trans_int_z_ann_2006.nc
BRAN2020,ocean,annual,['ty_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_ty_trans_int_z_ann_2007.nc
BRAN2020,ocean,annual,['ty_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_ty_trans_int_z_ann_2008.nc
BRAN2020,ocean,annual,['ty_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_ty_trans_int_z_ann_2009.nc
BRAN2020,ocean,annual,['ty_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_ty_trans_int_z_ann_2010.nc
BRAN2020,ocean,annual,['ty_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_ty_trans_int_z_ann_2011.nc
BRAN2020,ocean,annual,['ty_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_ty_trans_int_z_ann_2012.nc
BRAN2020,ocean,annual,['ty_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_ty_trans_int_z_ann_2013.nc
BRAN2020,ocean,annual,['ty_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_ty_trans_int_z_ann_2014.nc
BRAN2020,ocean,annual,['ty_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_ty_trans_int_z_ann_2015.nc
BRAN2020,ocean,annual,['ty_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_ty_trans_int_z_ann_2016.nc
BRAN2020,ocean,annual,['ty_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_ty_trans_int_z_ann_2017.nc
BRAN2020,ocean,annual,['ty_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_ty_trans_int_z_ann_2018.nc
BRAN2020,ocean,annual,['ty_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_ty_trans_int_z_ann_2019.nc
BRAN2020,ocean,annual,['ty_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_ty_trans_int_z_ann_2020.nc
BRAN2020,ocean,annual,['ty_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_ty_trans_int_z_ann_2021.nc
BRAN2020,ocean,annual,['ty_trans_int_z'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_ty_trans_int_z_ann_2022.nc
BRAN2020,ocean,annual,['u'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_u_ann_1993.nc
BRAN2020,ocean,annual,['u'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_u_ann_1994.nc
BRAN2020,ocean,annual,['u'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_u_ann_1995.nc
BRAN2020,ocean,annual,['u'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_u_ann_1996.nc
BRAN2020,ocean,annual,['u'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_u_ann_1997.nc
BRAN2020,ocean,annual,['u'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_u_ann_1998.nc
BRAN2020,ocean,annual,['u'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_u_ann_1999.nc
BRAN2020,ocean,annual,['u'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_u_ann_2000.nc
BRAN2020,ocean,annual,['u'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_u_ann_2001.nc
BRAN2020,ocean,annual,['u'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_u_ann_2002.nc
BRAN2020,ocean,annual,['u'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_u_ann_2003.nc
BRAN2020,ocean,annual,['u'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_u_ann_2004.nc
BRAN2020,ocean,annual,['u'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_u_ann_2005.nc
BRAN2020,ocean,annual,['u'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_u_ann_2006.nc
BRAN2020,ocean,annual,['u'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_u_ann_2007.nc
BRAN2020,ocean,annual,['u'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_u_ann_2008.nc
BRAN2020,ocean,annual,['u'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_u_ann_2009.nc
BRAN2020,ocean,annual,['u'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_u_ann_2010.nc
BRAN2020,ocean,annual,['u'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_u_ann_2011.nc
BRAN2020,ocean,annual,['u'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_u_ann_2012.nc
BRAN2020,ocean,annual,['u'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_u_ann_2013.nc
BRAN2020,ocean,annual,['u'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_u_ann_2014.nc
BRAN2020,ocean,annual,['u'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_u_ann_2015.nc
BRAN2020,ocean,annual,['u'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_u_ann_2016.nc
BRAN2020,ocean,annual,['u'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_u_ann_2017.nc
BRAN2020,ocean,annual,['u'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_u_ann_2018.nc
BRAN2020,ocean,annual,['u'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_u_ann_2019.nc
BRAN2020,ocean,annual,['u'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_u_ann_2020.nc
BRAN2020,ocean,annual,['u'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_u_ann_2021.nc
BRAN2020,ocean,annual,['u'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_u_ann_2022.nc
BRAN2020,ocean,annual,['v'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_v_ann_1993.nc
BRAN2020,ocean,annual,['v'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_v_ann_1994.nc
BRAN2020,ocean,annual,['v'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_v_ann_1995.nc
BRAN2020,ocean,annual,['v'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_v_ann_1996.nc
BRAN2020,ocean,annual,['v'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_v_ann_1997.nc
BRAN2020,ocean,annual,['v'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_v_ann_1998.nc
BRAN2020,ocean,annual,['v'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_v_ann_1999.nc
BRAN2020,ocean,annual,['v'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_v_ann_2000.nc
BRAN2020,ocean,annual,['v'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_v_ann_2001.nc
BRAN2020,ocean,annual,['v'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_v_ann_2002.nc
BRAN2020,ocean,annual,['v'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_v_ann_2003.nc
BRAN2020,ocean,annual,['v'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_v_ann_2004.nc
BRAN2020,ocean,annual,['v'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_v_ann_2005.nc
BRAN2020,ocean,annual,['v'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_v_ann_2006.nc
BRAN2020,ocean,annual,['v'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_v_ann_2007.nc
BRAN2020,ocean,annual,['v'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_v_ann_2008.nc
BRAN2020,ocean,annual,['v'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_v_ann_2009.nc
BRAN2020,ocean,annual,['v'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_v_ann_2010.nc
BRAN2020,ocean,annual,['v'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_v_ann_2011.nc
BRAN2020,ocean,annual,['v'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_v_ann_2012.nc
BRAN2020,ocean,annual,['v'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_v_ann_2013.nc
BRAN2020,ocean,annual,['v'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_v_ann_2014.nc
BRAN2020,ocean,annual,['v'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_v_ann_2015.nc
BRAN2020,ocean,annual,['v'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_v_ann_2016.nc
BRAN2020,ocean,annual,['v'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_v_ann_2017.nc
BRAN2020,ocean,annual,['v'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_v_ann_2018.nc
BRAN2020,ocean,annual,['v'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_v_ann_2019.nc
BRAN2020,ocean,annual,['v'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_v_ann_2020.nc
BRAN2020,ocean,annual,['v'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_v_ann_2021.nc
BRAN2020,ocean,annual,['v'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_v_ann_2022.nc
BRAN2020,ocean,annual,['w'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_w_ann_1998.nc
BRAN2020,ocean,annual,['w'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_w_ann_1999.nc
BRAN2020,ocean,annual,['w'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_w_ann_2000.nc
BRAN2020,ocean,annual,['w'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_w_ann_2001.nc
BRAN2020,ocean,annual,['w'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_w_ann_2002.nc
BRAN2020,ocean,annual,['w'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_w_ann_2003.nc
BRAN2020,ocean,annual,['w'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_w_ann_2004.nc
BRAN2020,ocean,annual,['w'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_w_ann_2005.nc
BRAN2020,ocean,annual,['w'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_w_ann_2006.nc
BRAN2020,ocean,annual,['w'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_w_ann_2007.nc
BRAN2020,ocean,annual,['w'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_w_ann_2008.nc
BRAN2020,ocean,annual,['w'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_w_ann_2009.nc
BRAN2020,ocean,annual,['w'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_w_ann_2010.nc
BRAN2020,ocean,annual,['w'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_w_ann_2011.nc
BRAN2020,ocean,annual,['w'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_w_ann_2012.nc
BRAN2020,ocean,annual,['w'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_w_ann_2013.nc
BRAN2020,ocean,annual,['w'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_w_ann_2014.nc
BRAN2020,ocean,annual,['w'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_w_ann_2015.nc
BRAN2020,ocean,annual,['w'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_w_ann_2016.nc
BRAN2020,ocean,annual,['w'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_w_ann_2017.nc
BRAN2020,ocean,annual,['w'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_w_ann_2018.nc
BRAN2020,ocean,annual,['w'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_w_ann_2019.nc
BRAN2020,ocean,annual,['w'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_w_ann_2020.nc
BRAN2020,ocean,annual,['w'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_w_ann_2021.nc
BRAN2020,ocean,annual,['w'],/g/data/gb6/BRAN/BRAN2020/annual/ocean_w_ann_2022.nc
BRAN2020,atm,daily,"['land_mask', 'ice_mask', 'wind', 't_surf', 'tau_x', 'tau_y', 'u_star', 'u_atm', 'v_atm', 'shflx', 'lwflx', 'rh_ref', 'q_ref']",/g/data/gb6/BRAN/BRAN2020/daily/atm_flux_diag_1993_01.nc
